128	1.2
0.000000	0.000000	0.000000
rece1_m.pdb	31.640	33.000	7.455
ligand_m.pdb	-24.507	62.702	8.796
-2.617994	1.031435	1.241021	4	19	9	1358.055
-2.408554	1.427868	0.984637	5	23	6	1349.758
-2.513274	1.206585	0.933648	7	22	8	1320.203
-2.513274	1.244075	1.286644	1	20	6	1306.547
-2.408554	1.515235	1.068565	5	24	5	1302.078
-2.722714	0.913918	1.287618	6	18	10	1289.633
2.932153	1.648538	-2.855044	5	21	105	1252.035
-2.617994	0.814161	1.010949	9	19	11	1249.613
-2.513274	1.076262	0.966104	7	21	9	1221.430
-2.932153	2.036004	-0.757062	13	22	106	1220.697
-2.827433	1.794699	-0.694061	11	24	109	1215.498
3.036873	1.648538	-2.855044	4	20	105	1211.726
-2.513274	1.001920	0.848054	8	20	11	1205.145
-2.617994	1.125217	1.336294	4	20	7	1204.016
2.617994	2.556919	-2.655005	29	14	103	1202.227
-2.513274	1.270745	1.152533	127	20	6	1193.625
2.932153	1.698726	-2.973576	6	20	103	1192.708
-1.047198	2.213937	0.621892	95	10	13	1186.410
-0.418879	1.174782	-2.538755	8	26	113	1183.945
-2.617994	0.941718	1.125085	6	19	11	1180.949
2.932153	1.821360	-2.984352	6	18	103	1175.530
-2.513274	1.427868	0.984637	7	24	6	1170.672
-2.408554	1.579542	-0.755917	5	22	112	1169.605
-2.722714	0.712883	1.174216	8	17	12	1163.980
-2.722714	1.915763	-0.724679	10	23	108	1161.086
-2.513274	1.177998	1.061256	127	19	8	1160.078
2.827433	1.698726	-2.973576	7	21	103	1159.816
-2.722714	0.671396	1.004859	10	17	13	1154.732
2.722714	2.107523	3.129581	26	20	108	1152.172
-3.036873	2.019676	-1.980944	122	17	118	1151.336
2.722714	2.233709	3.070830	25	19	107	1151.020
-2.513274	1.377578	-2.636339	92	119	7	1150.550
-2.722714	0.829816	1.167147	6	17	11	1146.383
2.094395	1.444527	2.664744	37	14	2	1145.243
2.722714	1.698726	-2.973576	8	22	103	1143.338
-2.617994	1.057515	1.097998	1	19	9	1142.484
-2.513274	1.119777	0.834702	7	21	9	1140.090
-2.513274	0.943701	0.980328	8	20	10	1139.500
